,WAR,Age,Games,pitcher,start_ratio
1248,"[0.0, 0.8, 0.5, 0.4, 0.2, 0.1, -1.2]","['25', '26', '27', '28', '29', '30', '31']","[31.0, 45.0, 91.0, 73.0, 80.0, 120.0, 72.0]",False,
1249,"[-0.1, 0.3, 0.2, 2.1, 3.4, 0.6, 1.8, 3.7, -1.4, 0.0, -0.3]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[10.0, 19.0, 90.0, 121.0, 143.0, 126.0, 143.0, 160.0, 52.0, 84.0, 15.0]",False,
1250,[0.1],['24'],[8.0],True,0.0
1251,"[0.5, -0.6, -0.3]","['27', '28', '29']","[85.0, 71.0, 40.0]",False,
1252,"[0.2, 2.1, 2.4, 6.1, 4.3, 5.3, 5.5, 4.8, 2.8, 2.1, 0.2, -0.5, -0.2, 0.4, 1.6, 1.0, 0.4]","['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[16.0, 115.0, 153.0, 151.0, 153.0, 156.0, 125.0, 160.0, 137.0, 90.0, 23.0, 8.0, 33.0, 58.0, 113.0, 80.0, 44.0]",False,
1253,"[1.5, 1.1, 5.3, 7.9, 4.4, 2.9, 3.3, 1.1, -0.3, 0.7, -0.3, 3.1, 1.1, 3.2, 0.1, 1.4, -0.3]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '34', '35', '36', '37', '38', '39']","[57.0, 56.0, 132.0, 129.0, 135.0, 131.0, 127.0, 89.0, 76.0, 131.0, 37.0, 129.0, 42.0, 131.0, 58.0, 92.0, 74.0]",False,
1254,"[0.1, 1.9, -0.4, -0.5, -0.2]","['26', '27', '28', '29', '30']","[4.0, 17.0, 14.0, 15.0, 2.0]",True,0.5192307692307693
1255,"[0.2, 0.0, 0.5, 0.0, 0.2, 0.3, -0.3]","['25', '26', '27', '28', '29', '30', '31']","[10.0, 6.0, 6.0, 28.0, 15.0, 60.0, 34.0]",False,
1256,"[1.2000000000000002, 0.3, 0.4, 2.9, 3.7, 2.3, 0.3, 0.1, 1.3, -0.5]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[5.0, 20.0, 33.0, 77.0, 77.0, 70.0, 14.0, 2.0, 54.0, 50.0]",True,0.11940298507462686
1257,"[-0.3, -0.2]","['25', '26']","[9.0, 10.0]",False,
1258,"[4.0, 1.9, -0.6, 1.1, 1.0, -0.3, 1.4, 0.4, 0.3, 0.0, -1.1, -0.2]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[151.0, 124.0, 155.0, 147.0, 109.0, 84.0, 133.0, 93.0, 131.0, 117.0, 91.0, 52.0]",False,
1259,"[1.4, -0.5, 3.4, 0.8, 4.3, 1.6, 4.4, 1.4, -0.2]","['21', '22', '23', '24', '25', '26', '27', '28', '29']","[128.0, 152.0, 159.0, 131.0, 158.0, 158.0, 162.0, 157.0, 160.0]",False,
1260,"[-0.3, 0.4, -0.8, 0.1, 3.9, 1.4, 1.0, 1.9, 3.9, 0.8, -1.1, 1.0, -0.7, -0.8]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[14.0, 149.0, 158.0, 111.0, 143.0, 154.0, 162.0, 139.0, 153.0, 155.0, 121.0, 142.0, 114.0, 40.0]",False,
1261,"[-0.1, 1.1]","['23', '24']","[23.0, 30.0]",True,0.9811320754716981
1262,"[2.2, 4.2, 3.5, 3.6, 1.1, 0.4, 1.4, -1.7, 1.6, 0.1, 0.1]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '33']","[32.0, 34.0, 33.0, 35.0, 29.0, 3.0, 34.0, 34.0, 26.0, 6.0, 5.0]",True,0.996309963099631
1263,"[-0.2, -0.8, -0.4, 1.4, 0.1, -0.3, -0.6, -0.7, 0.0]","['22', '23', '24', '25', '26', '27', '28', '29', '31']","[3.0, 17.0, 18.0, 99.0, 109.0, 11.0, 53.0, 50.0, 1.0]",False,
1264,"[-0.3, 0.7, -1.2, 0.8, 0.9, 3.3, 1.4, 0.4, 0.4, -1.2999999999999998, -0.9, -0.5]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[15.0, 56.0, 7.0, 78.0, 56.0, 78.0, 64.0, 19.0, 21.0, 41.0, 39.0, 22.0]",True,0.0
1265,"[0.1, -1.8, -0.3, -0.6, 0.7, 1.6, -0.9, 1.5, -0.7]","['24', '25', '26', '27', '28', '29', '30', '31', '32']","[2.0, 88.0, 27.0, 34.0, 149.0, 145.0, 119.0, 131.0, 111.0]",False,
1266,"[0.1, -0.6, 0.1, 0.6, -0.3]","['24', '25', '26', '27', '28']","[7.0, 43.0, 39.0, 90.0, 47.0]",False,
1267,"[-0.6, 0.2, -0.5]","['24', '25', '26']","[7.0, 14.0, 6.0]",True,0.8148148148148148
1268,"[0.2, 0.3, -0.1, 1.4, 0.7, 1.1, 1.7, -0.9, 2.6]","['24', '25', '26', '27', '28', '29', '31', '32', '33']","[4.0, 27.0, 37.0, 130.0, 117.0, 120.0, 94.0, 55.0, 110.0]",False,
1269,[-0.7],['27'],[15.0],False,
1270,"[0.2, 0.1, 0.6, 0.2, 0.0, 1.9, 0.8999999999999999, -0.7, -0.4]","['26', '27', '28', '29', '31', '32', '33', '34', '35']","[6.0, 12.0, 7.0, 10.0, 6.0, 20.0, 33.0, 32.0, 9.0]",True,0.8296296296296296
1271,"[-0.5, -0.4, -0.2, -0.2, -0.6]","['23', '25', '26', '27', '28']","[6.0, 1.0, 35.0, 1.0, 9.0]",True,0.3076923076923077
1272,"[0.5, -0.7, 1.0, 0.3, 1.6]","['24', '25', '30', '31', '32']","[95.0, 86.0, 138.0, 96.0, 149.0]",False,
1273,"[-0.1, -0.2, -0.3, 0.2, -0.5]","['24', '25', '26', '27', '28']","[22.0, 7.0, 18.0, 130.0, 28.0]",False,
1274,"[0.4, -0.3, -0.4]","['24', '25', '26']","[7.0, 8.0, 17.0]",True,0.0
1275,[0.2],['28'],[10.0],True,0.0
1276,"[-0.3, 1.7, 0.7, 2.2, 3.3, 2.3, 2.5, 1.4, 3.3, 1.2, 1.5, -0.20000000000000007, 0.1, -0.2, -0.7000000000000001]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39']","[49.0, 144.0, 90.0, 120.0, 141.0, 155.0, 117.0, 119.0, 153.0, 149.0, 138.0, 135.0, 104.0, 56.0, 60.0]",False,
1277,"[-0.3, 1.7, 0.7, 2.2, 3.3, 2.3, 2.5, 1.4, 3.3, 1.2, 1.5, -0.20000000000000007, 0.1, -0.2, -0.7000000000000001]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39']","[49.0, 144.0, 90.0, 120.0, 141.0, 155.0, 117.0, 119.0, 153.0, 149.0, 138.0, 135.0, 104.0, 56.0, 60.0]",False,
1278,"[-0.2, -0.7, 2.7, 3.4, 2.2, 4.4, 4.1, 1.0, 3.9, 2.2, 0.1, -0.4]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[34.0, 79.0, 98.0, 137.0, 138.0, 143.0, 141.0, 138.0, 156.0, 156.0, 126.0, 108.0]",False,
1279,"[-0.5, 0.19999999999999998, 1.0]","['24', '25', '26']","[3.0, 11.0, 21.0]",True,0.7428571428571429
1280,[0.0],['24'],[9.0],False,
1281,"[-0.2, 0.1, 0.6]","['25', '26', '28']","[3.0, 7.0, 11.0]",True,0.0
1282,"[-0.1, 1.0, 2.3, 3.8, 5.8, 1.2000000000000002, 2.0, 1.2, -0.4, 0.9, -0.4]","['23', '25', '26', '27', '28', '29', '30', '32', '33', '34', '35']","[2.0, 27.0, 24.0, 33.0, 28.0, 15.0, 15.0, 24.0, 24.0, 32.0, 17.0]",True,0.9543568464730291
1283,"[-0.1, -0.1]","['28', '29']","[7.0, 8.0]",True,0.0
1284,"[0.1, 0.7, -0.1, 0.0, 0.6]","['25', '26', '27', '28', '29']","[6.0, 35.0, 36.0, 33.0, 31.0]",True,0.0
1285,"[0.0, 0.1, 0.7, 0.5]","['24', '25', '26', '27']","[21.0, 60.0, 81.0, 53.0]",False,
1286,"[0.1, 2.3, 1.8, 1.1, 0.0, 1.6, -0.7, 0.0, 1.4, 0.3]","['24', '27', '28', '29', '30', '33', '34', '35', '36', '37']","[21.0, 152.0, 74.0, 80.0, 29.0, 142.0, 144.0, 31.0, 64.0, 76.0]",False,
1287,"[-0.3, 0.0, 1.4, -0.3, 0.30000000000000004, -0.1, -1.1, 0.1, 0.0, -0.5]","['30', '31', '32', '33', '34', '35', '36', '37', '38', '39']","[9.0, 2.0, 50.0, 68.0, 47.0, 16.0, 32.0, 4.0, 67.0, 21.0]",False,
1288,[-0.2],['25'],[27.0],True,0.2962962962962963
1289,"[0.1, 0.7, 0.8, 1.4, 0.7, -1.6, 0.0, 0.0]","['23', '24', '25', '26', '27', '28', '29', '31']","[2.0, 33.0, 59.0, 67.0, 67.0, 48.0, 22.0, 6.0]",True,0.0
1290,"[1.4, 0.3, 1.2, 1.4, 1.8, 3.4, -0.3]","['25', '26', '27', '28', '29', '30', '31']","[52.0, 67.0, 92.0, 76.0, 154.0, 142.0, 41.0]",False,
1291,"[0.8, 2.8, -0.4, 5.0, -0.2, 2.7, 2.8, -1.2000000000000002, 3.2, 1.2999999999999998, 1.6, 3.9, 5.1000000000000005, -0.6, -0.4]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[23.0, 33.0, 28.0, 32.0, 24.0, 33.0, 33.0, 30.0, 32.0, 31.0, 17.0, 30.0, 33.0, 5.0, 3.0]",True,1.0
1292,"[0.8, -0.6]","['25', '26']","[14.0, 8.0]",True,0.0
1293,"[0.2, -0.3, -0.3, -0.1]","['25', '26', '27', '28']","[53.0, 57.0, 31.0, 6.0]",True,0.04081632653061224
1294,"[0.0, -1.7, -1.4, 0.7000000000000001, 0.4, -0.5, -0.9]","['23', '24', '25', '26', '27', '28', '29']","[1.0, 28.0, 18.0, 67.0, 44.0, 34.0, 18.0]",True,0.20476190476190476
1295,"[-0.4, -0.1, -0.3, 0.2, 1.2, 1.5, -0.9, 0.2, -0.1, 0.4]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[9.0, 5.0, 31.0, 5.0, 106.0, 121.0, 89.0, 19.0, 13.0, 11.0]",False,
1296,"[0.2, 0.19999999999999998, 4.0, 0.5, 1.9, 3.8, 1.4, 0.1, 7.2, -0.19999999999999998, 3.5, 0.6, -0.1, 0.0]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[32.0, 10.0, 33.0, 35.0, 30.0, 34.0, 36.0, 25.0, 34.0, 31.0, 34.0, 26.0, 7.0, 10.0]",True,0.883289124668435
1297,"[0.0, -0.8, 0.9, 0.1, -0.10000000000000003, 0.3, 0.6, -0.7999999999999999, 0.8, 0.1, -0.09999999999999998]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']","[4.0, 3.0, 64.0, 50.0, 43.0, 54.0, 55.0, 54.0, 69.0, 49.0, 27.0]",True,0.048728813559322036
1298,"[0.3, -0.2]","['26', '27']","[6.0, 5.0]",True,0.6363636363636364
1299,"[0.8, 0.9, 1.6, 3.5, 4.2, 3.9]","['22', '23', '24', '25', '26', '27']","[85.0, 97.0, 159.0, 156.0, 143.0, 159.0]",False,
1300,"[0.1, -0.9, -0.1, 0.0, -0.6]","['25', '26', '27', '28', '29']","[14.0, 98.0, 84.0, 29.0, 34.0]",False,
1301,"[0.1, 0.0, -0.1, -0.2]","['22', '23', '24', '25']","[13.0, 9.0, 4.0, 47.0]",False,
1302,"[1.1, 2.2, 0.9, 3.0, 1.0, 0.2]","['26', '27', '28', '29', '30', '31']","[105.0, 108.0, 153.0, 128.0, 84.0, 128.0]",False,
1303,"[4.8, 7.0, 8.2, 7.2, 2.5, 5.8, 3.7, 4.5, 4.4, 3.8, 1.7, 2.5]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[122.0, 157.0, 151.0, 133.0, 74.0, 160.0, 162.0, 160.0, 160.0, 156.0, 125.0, 129.0]",False,
1304,[0.0],['27'],[2.0],True,0.0
1305,"[0.9, -0.3, -0.7, -0.3, -0.2, 1.8]","['24', '25', '26', '27', '28', '29']","[57.0, 13.0, 15.0, 6.0, 10.0, 55.0]",True,0.0
1306,"[-0.2, 0.6, 2.5, 0.0, -0.3, -0.8]","['25', '26', '27', '28', '29', '31']","[9.0, 41.0, 70.0, 24.0, 12.0, 23.0]",True,0.0
1307,"[-0.7, -0.1]","['23', '24']","[9.0, 25.0]",True,0.029411764705882353
1308,"[-0.2, 0.7, 0.2, 0.0, -0.1, 0.8, -0.4]","['25', '26', '27', '28', '29', '30', '31']","[10.0, 30.0, 18.0, 13.0, 54.0, 12.0, 8.0]",True,0.0
1309,"[-0.3, -0.1, -0.30000000000000004, -0.1]","['25', '27', '28', '30']","[3.0, 1.0, 20.0, 2.0]",True,0.23076923076923078
1310,"[0.7, 0.2, 0.0, 0.2]","['27', '28', '29', '31']","[26.0, 18.0, 1.0, 4.0]",True,0.16326530612244897
1311,"[1.4, 0.1, -0.1, 1.8, 2.9, 0.1, -0.8]","['22', '23', '24', '25', '26', '27', '28']","[103.0, 76.0, 2.0, 115.0, 95.0, 90.0, 29.0]",False,
1312,"[-1.1, -0.3]","['25', '26']","[22.0, 6.0]",True,0.5
1313,"[0.1, 0.5, -0.19999999999999998, 0.3, -1.0, 0.9, -0.1]","['24', '25', '26', '27', '28', '29', '30']","[68.0, 48.0, 15.0, 45.0, 91.0, 110.0, 131.0]",False,
1314,"[0.2, 0.2, 0.1, 0.4, -0.5]","['23', '24', '25', '27', '28']","[22.0, 12.0, 66.0, 89.0, 73.0]",False,
1315,"[3.2, 2.9, -0.30000000000000004, 0.0, -0.2, -0.2, -0.2]","['23', '24', '25', '26', '27', '28', '29']","[37.0, 32.0, 28.0, 7.0, 2.0, 53.0, 4.0]",True,0.48466257668711654
1316,"[0.6, -0.1, -0.5, 0.1, 4.3, 0.7, -0.5, -0.30000000000000004, 3.3, 0.6, -0.6000000000000001]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']","[49.0, 85.0, 59.0, 79.0, 148.0, 156.0, 154.0, 143.0, 151.0, 113.0, 48.0]",False,
1317,"[-0.30000000000000004, -1.9000000000000001, -0.39999999999999997, 0.6000000000000001, 1.9, -0.9]","['23', '25', '26', '27', '28', '30']","[5.0, 23.0, 19.0, 39.0, 7.0, 4.0]",True,0.6701030927835051
1318,"[-0.1, -0.1, -0.1, 0.6, -0.7999999999999999, -0.6000000000000001]","['22', '23', '24', '25', '26', '27']","[12.0, 11.0, 29.0, 29.0, 21.0, 16.0]",True,0.7203389830508474
1319,"[-0.3, -0.1, 0.0, 0.4]","['23', '24', '25', '26']","[59.0, 10.0, 5.0, 10.0]",False,
1320,"[0.1, 0.2, -0.8, -0.30000000000000004, 0.4, -0.7, 0.4, 1.6, -0.2, 0.1]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","[21.0, 56.0, 71.0, 69.0, 74.0, 48.0, 53.0, 69.0, 47.0, 3.0]",True,0.003913894324853229
1321,[-0.4],['26'],[2.0],True,0.0
1322,"[0.1, -0.3, 2.0, 2.5, 2.2, -0.6, 0.8, -0.4, -0.3, -0.1, 0.2]","['23', '24', '25', '26', '27', '28', '29', '30', '35', '37', '38']","[8.0, 20.0, 126.0, 154.0, 131.0, 149.0, 99.0, 9.0, 20.0, 13.0, 18.0]",False,
1323,"[0.3, -0.8, -0.1, 1.8, -0.3]","['23', '24', '25', '26', '27']","[16.0, 34.0, 6.0, 106.0, 77.0]",False,
1324,"[0.0, -0.1, 0.8, 0.7]","['26', '27', '28', '29']","[11.0, 25.0, 19.0, 22.0]",True,0.3116883116883117
1325,"[-0.2, 0.1, -0.4, 0.9, -1.7, -0.4]","['22', '23', '24', '25', '26', '28']","[87.0, 43.0, 101.0, 82.0, 85.0, 27.0]",False,
1326,"[0.3, 0.30000000000000004, -0.7, 1.0, 1.7999999999999998, 3.2, 0.0, 1.2000000000000002, 1.6, 0.3, -0.6]","['22', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[11.0, 26.0, 43.0, 47.0, 76.0, 80.0, 71.0, 68.0, 76.0, 34.0, 31.0]",True,0.0017761989342806395
1327,"[0.5, -1.0, -0.2, 0.4, 1.8, 0.2, 0.8, 0.5, 0.1]","['24', '25', '26', '27', '28', '29', '30', '31', '33']","[22.0, 29.0, 37.0, 39.0, 69.0, 62.0, 57.0, 48.0, 21.0]",True,0.015625
1328,"[0.0, 0.7, 0.0, -0.6, -0.1, -0.1, -0.4]","['22', '23', '24', '25', '26', '27', '28']","[4.0, 15.0, 51.0, 33.0, 22.0, 6.0, 1.0]",True,0.0
1329,"[-0.4, 0.1]","['23', '25']","[8.0, 8.0]",False,
1330,"[-0.5, 0.3, 0.0]","['23', '24', '25']","[31.0, 64.0, 2.0]",False,
1331,"[0.3, -0.8, -0.1, 1.8, -0.3]","['23', '24', '25', '26', '27']","[16.0, 34.0, 6.0, 106.0, 77.0]",False,
1332,"[1.0, -0.3, 1.1, -0.8]","['23', '25', '26', '27']","[40.0, 11.0, 8.0, 40.0]",True,0.1919191919191919
1333,"[-0.4, -0.3, 1.0, 0.4, 0.1, 0.2, 0.3, 0.1, -0.4, 3.7, 0.5, 0.8, -0.49999999999999994, 0.8999999999999999, 0.3, 0.7999999999999999, -0.09999999999999998]","['25', '26', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42']","[20.0, 27.0, 39.0, 63.0, 48.0, 38.0, 73.0, 72.0, 39.0, 76.0, 68.0, 69.0, 68.0, 67.0, 61.0, 68.0, 55.0]",True,0.0
1334,"[0.2, -0.2]","['23', '24']","[11.0, 15.0]",True,0.4230769230769231
1335,"[0.2, 2.4, -0.1, -0.1, 0.6, -0.4, 0.5, -0.6, -0.3, 0.0]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[27.0, 68.0, 65.0, 27.0, 57.0, 72.0, 75.0, 61.0, 41.0, 3.0]",True,0.0
1336,"[0.5, 0.2, -0.4, -0.9, 0.0]","['23', '24', '25', '26', '28']","[16.0, 35.0, 76.0, 46.0, 5.0]",False,
1337,"[0.6, 1.0, 3.0, 1.6, -0.8, -0.3, -1.6, 0.1, 1.3, 1.5, 0.0]","['22', '23', '24', '25', '26', '27', '28', '31', '33', '34', '35']","[60.0, 150.0, 149.0, 96.0, 41.0, 114.0, 53.0, 28.0, 92.0, 125.0, 41.0]",False,
1338,"[0.1, 0.0, 0.2, 1.7, 1.1, 3.1, -0.1, 3.2, 2.5, 0.5, -0.5, 0.6]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[24.0, 79.0, 113.0, 140.0, 79.0, 159.0, 37.0, 123.0, 154.0, 150.0, 61.0, 29.0]",False,
1339,"[1.2, -0.8]","['24', '25']","[8.0, 26.0]",True,0.38235294117647056
1340,"[0.5, 0.3, 0.1, 1.9, 2.1, 3.6, 1.7, 1.6, 1.7, 1.6, 1.7, 0.3, 1.7, -1.6]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[20.0, 56.0, 3.0, 39.0, 73.0, 67.0, 69.0, 77.0, 66.0, 72.0, 68.0, 75.0, 68.0, 47.0]",True,0.0
1341,"[-0.1, 0.6, 0.9, 0.8, 0.0, 1.0, 1.2, 3.4, 1.5, 0.8, 3.1, 0.30000000000000004]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[3.0, 42.0, 93.0, 43.0, 3.0, 17.0, 49.0, 130.0, 101.0, 81.0, 104.0, 48.0]",False,
1342,"[0.5, 0.3, 0.1, 1.9, 2.1, 3.6, 1.7, 1.6, 1.7, 1.6, 1.7, 0.3, 1.7, -1.6]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[20.0, 56.0, 3.0, 39.0, 73.0, 67.0, 69.0, 77.0, 66.0, 72.0, 68.0, 75.0, 68.0, 47.0]",True,0.0
1343,"[1.2999999999999998, 4.300000000000001, 5.2, 2.1999999999999997, 0.5]","['24', '25', '26', '27', '28']","[59.0, 29.0, 33.0, 27.0, 18.0]",True,0.6746987951807228
1344,"[4.0, 5.1, 5.7, 7.8, 5.0]","['21', '22', '23', '24', '25']","[99.0, 158.0, 159.0, 158.0, 143.0]",False,
1345,"[0.0, 4.6, 0.5, -0.30000000000000004, 4.2, 0.7, -0.09999999999999998, 3.0, 1.3, 2.7, 0.7, -0.5, 0.0, 1.1]","['21', '22', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[6.0, 28.0, 14.0, 29.0, 31.0, 26.0, 34.0, 26.0, 29.0, 31.0, 31.0, 38.0, 27.0, 69.0]",True,0.7159904534606205
1346,"[-0.2, -0.1, 0.6]","['21', '22', '23']","[11.0, 21.0, 79.0]",False,
1347,"[0.1, 0.0, -0.2, 0.3, -1.1]","['24', '25', '26', '27', '28']","[1.0, 8.0, 14.0, 5.0, 58.0]",False,
1348,"[-0.3, -0.1]","['34', '35']","[7.0, 1.0]",True,0.0
1349,"[0.7000000000000001, 1.5, -0.9, -0.1, 3.3000000000000003, -1.2000000000000002, 5.551115123125783e-17, -1.5, 3.9, 2.3, -0.3, 0.0, -0.2]","['22', '23', '24', '25', '26', '27', '28', '29', '31', '32', '33', '35', '36']","[18.0, 33.0, 29.0, 4.0, 29.0, 33.0, 34.0, 27.0, 25.0, 26.0, 36.0, 2.0, 1.0]",True,0.9023569023569024
1350,"[-0.2, 0.4, 0.7, 1.2, 4.3, 0.6, 2.1, 0.5, 2.5, 1.8, 0.9, -0.1, 0.3, -0.4]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[13.0, 89.0, 100.0, 103.0, 133.0, 68.0, 133.0, 75.0, 130.0, 128.0, 103.0, 88.0, 77.0, 25.0]",False,
1351,"[1.5, 0.0, 0.2, 1.4, 0.9, 0.8, 1.1, -0.6, 0.0, -0.3]","['24', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[45.0, 8.0, 59.0, 58.0, 51.0, 56.0, 54.0, 48.0, 8.0, 4.0]",True,0.0
1352,"[0.3, -0.3]","['24', '25']","[15.0, 40.0]",True,0.01818181818181818
1353,"[0.2, -0.2, 0.4, -0.7]","['26', '27', '28', '32']","[40.0, 40.0, 15.0, 14.0]",True,0.0
1354,"[0.1, 0.5, 3.3, 0.0, -0.1, 0.7, 0.9]","['28', '29', '30', '31', '32', '33', '34']","[9.0, 66.0, 139.0, 38.0, 43.0, 84.0, 70.0]",False,
1355,"[-0.3, -0.1]","['34', '35']","[7.0, 1.0]",True,0.0
1356,[-0.3],['27'],[6.0],False,
1357,[-0.4],['24'],[2.0],True,0.5
1358,"[0.0, -0.2, 1.5, -0.2, -0.1]","['25', '30', '31', '32', '36']","[1.0, 38.0, 37.0, 23.0, 5.0]",True,0.019230769230769232
1359,"[0.0, 0.5, 2.1, 2.9, 6.6, 2.2, 0.5, 0.2, 0.4, 2.6, 0.3, -0.1]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '32', '33', '34']","[7.0, 43.0, 100.0, 134.0, 153.0, 152.0, 92.0, 40.0, 41.0, 59.0, 98.0, 35.0]",False,
1360,"[1.3, -0.2, 0.2, -0.7, 0.5, 0.6, -0.1, -0.2, 0.8, -0.2]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30']","[8.0, 5.0, 40.0, 35.0, 50.0, 37.0, 20.0, 38.0, 67.0, 5.0]",True,0.1540983606557377
1361,"[0.5, -0.8, -0.4, 0.5, 0.3, 0.8]","['22', '23', '24', '25', '26', '28']","[7.0, 45.0, 16.0, 58.0, 12.0, 17.0]",True,0.0
1362,"[1.5, 0.4]","['22', '23']","[87.0, 150.0]",False,
1363,"[0.1, -0.3, -0.1, -0.6000000000000001]","['23', '24', '25', '26']","[24.0, 12.0, 25.0, 43.0]",True,0.0
1364,"[0.0, 0.7, 2.1, 1.1, 1.5]","['22', '24', '25', '26', '27']","[27.0, 87.0, 81.0, 45.0, 77.0]",False,
1365,"[-0.1, 1.4, 6.2, 6.6, 5.2, 3.4, 5.2, 4.2, 4.6, 1.4, 1.7, 0.2, 2.9, 4.0, 0.2, 3.7, 2.1, 0.4, -0.6]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[3.0, 107.0, 154.0, 161.0, 153.0, 153.0, 152.0, 151.0, 113.0, 144.0, 159.0, 152.0, 151.0, 144.0, 158.0, 146.0, 146.0, 86.0, 27.0]",False,
1366,"[-0.2, 1.5, 2.4, 5.3, 3.0, 3.0, 6.3, 4.7, 5.6, 4.0]","['20', '21', '22', '23', '24', '25', '26', '27', '28', '29']","[20.0, 157.0, 147.0, 147.0, 162.0, 118.0, 158.0, 117.0, 162.0, 158.0]",False,
1367,"[0.7, -0.3, -0.6, 0.1, 1.1, 2.0, 2.0, 2.6]","['22', '23', '24', '25', '26', '27', '28', '29']","[58.0, 70.0, 43.0, 151.0, 158.0, 162.0, 162.0, 147.0]",False,
1368,"[-0.7, -0.3, 0.3, -0.7000000000000001]","['22', '24', '25', '26']","[42.0, 20.0, 56.0, 57.0]",False,
1369,"[0.2, -1.0]","['22', '23']","[16.0, 39.0]",True,0.4
1370,"[0.0, 0.1, -0.3, 3.3, 4.4, 2.7, 1.2, 1.9, 1.9, 0.8]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[12.0, 20.0, 9.0, 132.0, 157.0, 147.0, 145.0, 111.0, 111.0, 60.0]",False,
1371,"[0.8, -0.6]","['26', '27']","[36.0, 22.0]",True,0.0
1372,"[-1.0, -0.2, -0.3]","['24', '25', '26']","[58.0, 22.0, 12.0]",False,
1373,"[-0.1, -0.1, 2.2, 0.5, 1.5, 0.8, -0.3]","['24', '25', '26', '27', '28', '29', '30']","[44.0, 40.0, 117.0, 93.0, 143.0, 115.0, 105.0]",False,
1374,"[-0.2, 1.8, 1.6, 1.3, 0.5, 0.4, 0.1, 0.5, 0.5, 1.9, 0.5, -0.4]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '32', '33', '34']","[7.0, 130.0, 116.0, 134.0, 112.0, 107.0, 136.0, 36.0, 72.0, 96.0, 99.0, 59.0]",False,
1375,"[-0.4, -0.4, 0.3, -0.1]","['24', '25', '27', '28']","[20.0, 11.0, 12.0, 3.0]",True,0.0
1376,[-0.2],['24'],[9.0],True,0.0
1377,"[-0.2, -0.5, 0.7000000000000001, 1.1, 0.2, 4.5, -0.4, 1.2, 0.4, -1.1, 0.2]","['22', '23', '25', '26', '27', '28', '29', '30', '31', '32', '33']","[7.0, 19.0, 12.0, 69.0, 50.0, 68.0, 69.0, 62.0, 46.0, 64.0, 6.0]",True,0.03177966101694915
1378,"[-0.3, 0.5, 0.2]","['23', '24', '26']","[10.0, 9.0, 36.0]",True,0.36363636363636365
1379,"[0.1, 0.1, 0.4, 2.7, -0.5, 0.5, -0.1]","['24', '25', '26', '27', '28', '29', '30']","[5.0, 21.0, 151.0, 159.0, 105.0, 136.0, 123.0]",False,
1380,"[0.4, -0.1]","['23', '24']","[11.0, 2.0]",False,
